_CHH9KN1bO5cs_GHjQ-r1A,Jan,3.555555556
_CHH9KN1bO5cs_GHjQ-r1A,Feb,3.421052632
_CHH9KN1bO5cs_GHjQ-r1A,Mar,3.192307692
_CHH9KN1bO5cs_GHjQ-r1A,Apr,4.75
_CHH9KN1bO5cs_GHjQ-r1A,May,3.5
_CHH9KN1bO5cs_GHjQ-r1A,Aug,3
_CHH9KN1bO5cs_GHjQ-r1A,Sep,2
_CHH9KN1bO5cs_GHjQ-r1A,Oct,2
_CHH9KN1bO5cs_GHjQ-r1A,Dec,3
_v6HIliEOn0l0YaAmBOrxw,Jan,2.714285714
_v6HIliEOn0l0YaAmBOrxw,Feb,3.071428571
_v6HIliEOn0l0YaAmBOrxw,Mar,2.6875
_v6HIliEOn0l0YaAmBOrxw,Apr,3.375
_v6HIliEOn0l0YaAmBOrxw,May,3
_v6HIliEOn0l0YaAmBOrxw,Jun,2.8
_v6HIliEOn0l0YaAmBOrxw,Jul,3.68
_v6HIliEOn0l0YaAmBOrxw,Aug,3.260869565
_v6HIliEOn0l0YaAmBOrxw,Sep,3.36
_v6HIliEOn0l0YaAmBOrxw,Oct,2.588235294
_v6HIliEOn0l0YaAmBOrxw,Nov,2.6
_v6HIliEOn0l0YaAmBOrxw,Dec,3
05fTEsjUPVo5jks8PpNKCQ,Jan,4.166666667
05fTEsjUPVo5jks8PpNKCQ,Feb,4.041666667
05fTEsjUPVo5jks8PpNKCQ,Mar,4.205128205
05fTEsjUPVo5jks8PpNKCQ,Apr,3.787234043
05fTEsjUPVo5jks8PpNKCQ,May,3.843137255
05fTEsjUPVo5jks8PpNKCQ,Jun,4
05fTEsjUPVo5jks8PpNKCQ,Jul,3.72
05fTEsjUPVo5jks8PpNKCQ,Aug,3.916666667
05fTEsjUPVo5jks8PpNKCQ,Sep,3.933333333
05fTEsjUPVo5jks8PpNKCQ,Oct,3.575
05fTEsjUPVo5jks8PpNKCQ,Nov,3.607142857
05fTEsjUPVo5jks8PpNKCQ,Dec,4.105263158
1yx2zLskVTe5WQdYjL2Apw,Jan,4.066666667
1yx2zLskVTe5WQdYjL2Apw,Feb,3.7
1yx2zLskVTe5WQdYjL2Apw,Mar,4.210526316
1yx2zLskVTe5WQdYjL2Apw,Apr,4.258064516
1yx2zLskVTe5WQdYjL2Apw,May,4.115384615
1yx2zLskVTe5WQdYjL2Apw,Jun,4.175
1yx2zLskVTe5WQdYjL2Apw,Jul,4.431818182
1yx2zLskVTe5WQdYjL2Apw,Aug,4
1yx2zLskVTe5WQdYjL2Apw,Sep,4.038461538
1yx2zLskVTe5WQdYjL2Apw,Oct,4.130434783
1yx2zLskVTe5WQdYjL2Apw,Nov,4.24
1yx2zLskVTe5WQdYjL2Apw,Dec,3.76
2e2e7WgqU1BnpxmQL5jbfw,Jan,3.583333333
2e2e7WgqU1BnpxmQL5jbfw,Feb,3.5
2e2e7WgqU1BnpxmQL5jbfw,Mar,3.739130435
2e2e7WgqU1BnpxmQL5jbfw,Apr,3.921052632
2e2e7WgqU1BnpxmQL5jbfw,May,3.697674419
2e2e7WgqU1BnpxmQL5jbfw,Jun,3.322580645
2e2e7WgqU1BnpxmQL5jbfw,Jul,3.46875
2e2e7WgqU1BnpxmQL5jbfw,Aug,3.347826087
2e2e7WgqU1BnpxmQL5jbfw,Sep,3.577777778
2e2e7WgqU1BnpxmQL5jbfw,Oct,3.911111111
2e2e7WgqU1BnpxmQL5jbfw,Nov,3.5625
2e2e7WgqU1BnpxmQL5jbfw,Dec,3.12195122
34uJtlPnKicSaX1V8_tu1A,Jan,3.666666667
34uJtlPnKicSaX1V8_tu1A,Feb,3.392857143
34uJtlPnKicSaX1V8_tu1A,Mar,3.619047619
34uJtlPnKicSaX1V8_tu1A,Apr,3.470588235
34uJtlPnKicSaX1V8_tu1A,May,4.166666667
34uJtlPnKicSaX1V8_tu1A,Jun,3.416666667
34uJtlPnKicSaX1V8_tu1A,Jul,3.636363636
34uJtlPnKicSaX1V8_tu1A,Aug,3.4375
34uJtlPnKicSaX1V8_tu1A,Sep,3.272727273
34uJtlPnKicSaX1V8_tu1A,Oct,3.45
34uJtlPnKicSaX1V8_tu1A,Nov,4
34uJtlPnKicSaX1V8_tu1A,Dec,3.35
3f-RP2-EE94eifGnepUBpg,Jan,4.235294118
3f-RP2-EE94eifGnepUBpg,Feb,3.692307692
3f-RP2-EE94eifGnepUBpg,Mar,3.411764706
3f-RP2-EE94eifGnepUBpg,Apr,3.875
3f-RP2-EE94eifGnepUBpg,May,3.583333333
3f-RP2-EE94eifGnepUBpg,Jun,4.391304348
3f-RP2-EE94eifGnepUBpg,Jul,3.277777778
3f-RP2-EE94eifGnepUBpg,Aug,3.714285714
3f-RP2-EE94eifGnepUBpg,Sep,3.842105263
3f-RP2-EE94eifGnepUBpg,Oct,4.25
3f-RP2-EE94eifGnepUBpg,Nov,3.833333333
3f-RP2-EE94eifGnepUBpg,Dec,3.714285714
3fV9sL5LklD9ZSeONKmjkw,Jan,3.666666667
3fV9sL5LklD9ZSeONKmjkw,Feb,2.285714286
3fV9sL5LklD9ZSeONKmjkw,Mar,3.125
3fV9sL5LklD9ZSeONKmjkw,Apr,3
3fV9sL5LklD9ZSeONKmjkw,May,3.615384615
3fV9sL5LklD9ZSeONKmjkw,Jun,2.8125
3fV9sL5LklD9ZSeONKmjkw,Jul,2.764705882
3fV9sL5LklD9ZSeONKmjkw,Aug,3.25
3fV9sL5LklD9ZSeONKmjkw,Sep,3.777777778
3fV9sL5LklD9ZSeONKmjkw,Oct,2.272727273
3fV9sL5LklD9ZSeONKmjkw,Nov,2.857142857
3fV9sL5LklD9ZSeONKmjkw,Dec,3.5
3MmHmJXr8Ltk_Z5EGE4KUw,Jan,3.9
3MmHmJXr8Ltk_Z5EGE4KUw,Feb,3.5
3MmHmJXr8Ltk_Z5EGE4KUw,Mar,3.25
3MmHmJXr8Ltk_Z5EGE4KUw,Apr,3.166666667
3MmHmJXr8Ltk_Z5EGE4KUw,May,3.714285714
3MmHmJXr8Ltk_Z5EGE4KUw,Jun,3.75
3MmHmJXr8Ltk_Z5EGE4KUw,Jul,3.352941176
3MmHmJXr8Ltk_Z5EGE4KUw,Aug,3.25
3MmHmJXr8Ltk_Z5EGE4KUw,Sep,3.6875
3MmHmJXr8Ltk_Z5EGE4KUw,Oct,3.166666667
3MmHmJXr8Ltk_Z5EGE4KUw,Nov,3.727272727
3MmHmJXr8Ltk_Z5EGE4KUw,Dec,2.8125
3Q0QQPnHcJuX1DLCL9G9Cg,Jan,3.3
3Q0QQPnHcJuX1DLCL9G9Cg,Feb,3.35
3Q0QQPnHcJuX1DLCL9G9Cg,Mar,3.375
3Q0QQPnHcJuX1DLCL9G9Cg,Apr,3.636363636
3Q0QQPnHcJuX1DLCL9G9Cg,May,3.52
3Q0QQPnHcJuX1DLCL9G9Cg,Jun,3.565217391
3Q0QQPnHcJuX1DLCL9G9Cg,Jul,3.40625
3Q0QQPnHcJuX1DLCL9G9Cg,Aug,3.034482759
3Q0QQPnHcJuX1DLCL9G9Cg,Sep,2.7
3Q0QQPnHcJuX1DLCL9G9Cg,Oct,3.208333333
3Q0QQPnHcJuX1DLCL9G9Cg,Nov,2.888888889
3Q0QQPnHcJuX1DLCL9G9Cg,Dec,3.076923077
4bEjOyTaDG24SY5TxsaUNQ,Jan,3.818965517
4bEjOyTaDG24SY5TxsaUNQ,Feb,4.090909091
4bEjOyTaDG24SY5TxsaUNQ,Mar,3.876106195
4bEjOyTaDG24SY5TxsaUNQ,Apr,3.8
4bEjOyTaDG24SY5TxsaUNQ,May,3.861702128
4bEjOyTaDG24SY5TxsaUNQ,Jun,3.724137931
4bEjOyTaDG24SY5TxsaUNQ,Jul,3.928571429
4bEjOyTaDG24SY5TxsaUNQ,Aug,3.914893617
4bEjOyTaDG24SY5TxsaUNQ,Sep,3.849462366
4bEjOyTaDG24SY5TxsaUNQ,Oct,3.753623188
4bEjOyTaDG24SY5TxsaUNQ,Nov,3.85
4bEjOyTaDG24SY5TxsaUNQ,Dec,3.45
4UVhuOLaMm2-34SrW8y-ag,Jan,3.473684211
4UVhuOLaMm2-34SrW8y-ag,Feb,3.214285714
4UVhuOLaMm2-34SrW8y-ag,Mar,3.533333333
4UVhuOLaMm2-34SrW8y-ag,Apr,3.3
4UVhuOLaMm2-34SrW8y-ag,May,2.888888889
4UVhuOLaMm2-34SrW8y-ag,Jun,3.333333333
4UVhuOLaMm2-34SrW8y-ag,Jul,3.454545455
4UVhuOLaMm2-34SrW8y-ag,Aug,3.5
4UVhuOLaMm2-34SrW8y-ag,Sep,3
4UVhuOLaMm2-34SrW8y-ag,Oct,3.5
4UVhuOLaMm2-34SrW8y-ag,Nov,2.833333333
4UVhuOLaMm2-34SrW8y-ag,Dec,3.846153846
5GKbGn9-fAgQ0njSh3OJ8A,Jan,3.5
5GKbGn9-fAgQ0njSh3OJ8A,Feb,3.571428571
5GKbGn9-fAgQ0njSh3OJ8A,Mar,3.333333333
5GKbGn9-fAgQ0njSh3OJ8A,Apr,3.636363636
5GKbGn9-fAgQ0njSh3OJ8A,May,4.111111111
5GKbGn9-fAgQ0njSh3OJ8A,Jun,3.545454545
5GKbGn9-fAgQ0njSh3OJ8A,Jul,3.5
5GKbGn9-fAgQ0njSh3OJ8A,Aug,3.923076923
5GKbGn9-fAgQ0njSh3OJ8A,Sep,4
5GKbGn9-fAgQ0njSh3OJ8A,Oct,3.888888889
5GKbGn9-fAgQ0njSh3OJ8A,Nov,3.625
5GKbGn9-fAgQ0njSh3OJ8A,Dec,3.5
5paMI5Hhciyl09yGpzdoJw,Jan,4
5paMI5Hhciyl09yGpzdoJw,Feb,4.5
5paMI5Hhciyl09yGpzdoJw,Mar,4
5paMI5Hhciyl09yGpzdoJw,Apr,3.833333333
5paMI5Hhciyl09yGpzdoJw,May,3.92
5paMI5Hhciyl09yGpzdoJw,Jun,3.785714286
5paMI5Hhciyl09yGpzdoJw,Jul,3.290322581
5paMI5Hhciyl09yGpzdoJw,Aug,3
5paMI5Hhciyl09yGpzdoJw,Sep,3
5paMI5Hhciyl09yGpzdoJw,Oct,3.666666667
5paMI5Hhciyl09yGpzdoJw,Nov,3.625
5paMI5Hhciyl09yGpzdoJw,Dec,5
6LM_Klmp3hOP0JmsMCKRqQ,Jan,2.62962963
6LM_Klmp3hOP0JmsMCKRqQ,Feb,3.114285714
6LM_Klmp3hOP0JmsMCKRqQ,Mar,2.902439024
6LM_Klmp3hOP0JmsMCKRqQ,Apr,2.833333333
6LM_Klmp3hOP0JmsMCKRqQ,May,2.882352941
6LM_Klmp3hOP0JmsMCKRqQ,Jun,2.85
6LM_Klmp3hOP0JmsMCKRqQ,Jul,3.022222222
6LM_Klmp3hOP0JmsMCKRqQ,Aug,2.785714286
6LM_Klmp3hOP0JmsMCKRqQ,Sep,3.066666667
6LM_Klmp3hOP0JmsMCKRqQ,Oct,3.131578947
6LM_Klmp3hOP0JmsMCKRqQ,Nov,2.916666667
6LM_Klmp3hOP0JmsMCKRqQ,Dec,3.054054054
-7yF42k0CcJhtPw51oaOqQ,Jan,2.916666667
-7yF42k0CcJhtPw51oaOqQ,Feb,4.176470588
-7yF42k0CcJhtPw51oaOqQ,Mar,2.869565217
-7yF42k0CcJhtPw51oaOqQ,Apr,2.954545455
-7yF42k0CcJhtPw51oaOqQ,May,3.388888889
-7yF42k0CcJhtPw51oaOqQ,Jun,2.666666667
-7yF42k0CcJhtPw51oaOqQ,Jul,3.638888889
-7yF42k0CcJhtPw51oaOqQ,Aug,3.970588235
-7yF42k0CcJhtPw51oaOqQ,Sep,3.0625
-7yF42k0CcJhtPw51oaOqQ,Oct,3.416666667
-7yF42k0CcJhtPw51oaOqQ,Nov,3.64
-7yF42k0CcJhtPw51oaOqQ,Dec,3.25
8buIr1zBCO7OEcAQSZko7w,Jan,4.5
8buIr1zBCO7OEcAQSZko7w,Mar,5
8buIr1zBCO7OEcAQSZko7w,May,5
8buIr1zBCO7OEcAQSZko7w,Jun,4
8buIr1zBCO7OEcAQSZko7w,Aug,1
8buIr1zBCO7OEcAQSZko7w,Dec,1
8IMEf_cj8KyTQojhNOyoPg,Jan,2.5
8IMEf_cj8KyTQojhNOyoPg,Feb,3.909090909
8IMEf_cj8KyTQojhNOyoPg,Mar,2.666666667
8IMEf_cj8KyTQojhNOyoPg,Apr,3.071428571
8IMEf_cj8KyTQojhNOyoPg,May,2.875
8IMEf_cj8KyTQojhNOyoPg,Jun,2.533333333
8IMEf_cj8KyTQojhNOyoPg,Jul,2.72
8IMEf_cj8KyTQojhNOyoPg,Aug,3.181818182
8IMEf_cj8KyTQojhNOyoPg,Sep,2.333333333
8IMEf_cj8KyTQojhNOyoPg,Oct,3.35
8IMEf_cj8KyTQojhNOyoPg,Nov,2.785714286
8IMEf_cj8KyTQojhNOyoPg,Dec,2.931034483
A3Jv-FFRsDEWXxKJ6ZIxfg,Jan,2.903225806
A3Jv-FFRsDEWXxKJ6ZIxfg,Feb,2.96875
A3Jv-FFRsDEWXxKJ6ZIxfg,Mar,3.302325581
A3Jv-FFRsDEWXxKJ6ZIxfg,Apr,2.531914894
A3Jv-FFRsDEWXxKJ6ZIxfg,May,2.756756757
A3Jv-FFRsDEWXxKJ6ZIxfg,Jun,3.264705882
A3Jv-FFRsDEWXxKJ6ZIxfg,Jul,3.2
A3Jv-FFRsDEWXxKJ6ZIxfg,Aug,3.03030303
A3Jv-FFRsDEWXxKJ6ZIxfg,Sep,3.12195122
A3Jv-FFRsDEWXxKJ6ZIxfg,Oct,3.068965517
A3Jv-FFRsDEWXxKJ6ZIxfg,Nov,3.5
A3Jv-FFRsDEWXxKJ6ZIxfg,Dec,2.461538462
adv1-kA6k2N4L-e4zULuNg,Jan,3.777777778
adv1-kA6k2N4L-e4zULuNg,Feb,3.3
adv1-kA6k2N4L-e4zULuNg,Mar,3.545454545
adv1-kA6k2N4L-e4zULuNg,Apr,3.533333333
adv1-kA6k2N4L-e4zULuNg,May,3.5
adv1-kA6k2N4L-e4zULuNg,Jun,3.529411765
adv1-kA6k2N4L-e4zULuNg,Jul,4
adv1-kA6k2N4L-e4zULuNg,Aug,3.818181818
adv1-kA6k2N4L-e4zULuNg,Sep,3.5
adv1-kA6k2N4L-e4zULuNg,Oct,4
adv1-kA6k2N4L-e4zULuNg,Nov,3.692307692
adv1-kA6k2N4L-e4zULuNg,Dec,4.083333333
AeKTQBtPRDHLAFL9bzbUnA,Jan,3.523809524
AeKTQBtPRDHLAFL9bzbUnA,Feb,3.157894737
AeKTQBtPRDHLAFL9bzbUnA,Mar,3.375
AeKTQBtPRDHLAFL9bzbUnA,Apr,3.724137931
AeKTQBtPRDHLAFL9bzbUnA,May,3.4
AeKTQBtPRDHLAFL9bzbUnA,Jun,3.869565217
AeKTQBtPRDHLAFL9bzbUnA,Jul,3.870967742
AeKTQBtPRDHLAFL9bzbUnA,Aug,3.705882353
AeKTQBtPRDHLAFL9bzbUnA,Sep,3.5
AeKTQBtPRDHLAFL9bzbUnA,Oct,4.05
AeKTQBtPRDHLAFL9bzbUnA,Nov,3.68
AeKTQBtPRDHLAFL9bzbUnA,Dec,3.115384615
aGbjLWzcrnEx2ZmMCFm3EA,Jan,3.5
aGbjLWzcrnEx2ZmMCFm3EA,Feb,4
aGbjLWzcrnEx2ZmMCFm3EA,Mar,3.949367089
aGbjLWzcrnEx2ZmMCFm3EA,Apr,3.897196262
aGbjLWzcrnEx2ZmMCFm3EA,May,3.602564103
aGbjLWzcrnEx2ZmMCFm3EA,Jun,3.621621622
aGbjLWzcrnEx2ZmMCFm3EA,Jul,3.592105263
aGbjLWzcrnEx2ZmMCFm3EA,Aug,3.705357143
aGbjLWzcrnEx2ZmMCFm3EA,Sep,3.644859813
aGbjLWzcrnEx2ZmMCFm3EA,Oct,3.757894737
aGbjLWzcrnEx2ZmMCFm3EA,Nov,3.554347826
aGbjLWzcrnEx2ZmMCFm3EA,Dec,3.47826087
aRkYtXfmEKYG-eTDf_qUsw,Jan,3.736842105
aRkYtXfmEKYG-eTDf_qUsw,Feb,3.833333333
aRkYtXfmEKYG-eTDf_qUsw,Mar,3.913043478
aRkYtXfmEKYG-eTDf_qUsw,Apr,3.375
aRkYtXfmEKYG-eTDf_qUsw,May,4.388888889
aRkYtXfmEKYG-eTDf_qUsw,Jun,4.230769231
aRkYtXfmEKYG-eTDf_qUsw,Jul,3.526315789
aRkYtXfmEKYG-eTDf_qUsw,Aug,3.428571429
aRkYtXfmEKYG-eTDf_qUsw,Sep,3.235294118
aRkYtXfmEKYG-eTDf_qUsw,Oct,4
aRkYtXfmEKYG-eTDf_qUsw,Nov,4.181818182
aRkYtXfmEKYG-eTDf_qUsw,Dec,4.267857143
ASOiJ8MmbBTgK2D1_MQrqg,Jan,3.777777778
ASOiJ8MmbBTgK2D1_MQrqg,Feb,3.277777778
ASOiJ8MmbBTgK2D1_MQrqg,Mar,4.230769231
ASOiJ8MmbBTgK2D1_MQrqg,Apr,3.538461538
ASOiJ8MmbBTgK2D1_MQrqg,May,3.777777778
ASOiJ8MmbBTgK2D1_MQrqg,Jun,4
ASOiJ8MmbBTgK2D1_MQrqg,Jul,3.642857143
ASOiJ8MmbBTgK2D1_MQrqg,Aug,4.2
ASOiJ8MmbBTgK2D1_MQrqg,Sep,3.833333333
ASOiJ8MmbBTgK2D1_MQrqg,Oct,3.444444444
ASOiJ8MmbBTgK2D1_MQrqg,Nov,4.357142857
ASOiJ8MmbBTgK2D1_MQrqg,Dec,3.5
AtjsjFzalWqJ7S9DUFQ4bw,Jan,3.563636364
AtjsjFzalWqJ7S9DUFQ4bw,Feb,3.682926829
AtjsjFzalWqJ7S9DUFQ4bw,Mar,3.756097561
AtjsjFzalWqJ7S9DUFQ4bw,Apr,3.585365854
AtjsjFzalWqJ7S9DUFQ4bw,May,3.5
AtjsjFzalWqJ7S9DUFQ4bw,Jun,3.743589744
AtjsjFzalWqJ7S9DUFQ4bw,Jul,3.416666667
AtjsjFzalWqJ7S9DUFQ4bw,Aug,3.6
AtjsjFzalWqJ7S9DUFQ4bw,Sep,3.829268293
AtjsjFzalWqJ7S9DUFQ4bw,Oct,3.205882353
AtjsjFzalWqJ7S9DUFQ4bw,Nov,4.074074074
AtjsjFzalWqJ7S9DUFQ4bw,Dec,3.756097561
BqD7X5CHXnJ14YbBBlLx1w,Jan,3.090909091
BqD7X5CHXnJ14YbBBlLx1w,Feb,3.578947368
BqD7X5CHXnJ14YbBBlLx1w,Mar,3.782608696
BqD7X5CHXnJ14YbBBlLx1w,Apr,3.444444444
BqD7X5CHXnJ14YbBBlLx1w,May,3.625
BqD7X5CHXnJ14YbBBlLx1w,Jun,3.375
BqD7X5CHXnJ14YbBBlLx1w,Jul,4.217391304
BqD7X5CHXnJ14YbBBlLx1w,Aug,3.413793103
BqD7X5CHXnJ14YbBBlLx1w,Sep,4.133333333
BqD7X5CHXnJ14YbBBlLx1w,Oct,3.444444444
BqD7X5CHXnJ14YbBBlLx1w,Nov,3.6
BqD7X5CHXnJ14YbBBlLx1w,Dec,3.318181818
BqrTtox0JbG-P_DKBB5bBw,Jan,3.888888889
BqrTtox0JbG-P_DKBB5bBw,Feb,4.189189189
BqrTtox0JbG-P_DKBB5bBw,Mar,4.03030303
BqrTtox0JbG-P_DKBB5bBw,Apr,3.896551724
BqrTtox0JbG-P_DKBB5bBw,May,3.538461538
BqrTtox0JbG-P_DKBB5bBw,Jun,3.513513514
BqrTtox0JbG-P_DKBB5bBw,Jul,3.571428571
BqrTtox0JbG-P_DKBB5bBw,Aug,3.8125
BqrTtox0JbG-P_DKBB5bBw,Sep,3.630434783
BqrTtox0JbG-P_DKBB5bBw,Oct,3.5
BqrTtox0JbG-P_DKBB5bBw,Nov,3.933333333
BqrTtox0JbG-P_DKBB5bBw,Dec,3.682926829
BuJ40Y7c_ERYmkQGoFb8zQ,Jan,2.214285714
BuJ40Y7c_ERYmkQGoFb8zQ,Feb,2.833333333
BuJ40Y7c_ERYmkQGoFb8zQ,Mar,2.833333333
BuJ40Y7c_ERYmkQGoFb8zQ,Apr,3.466666667
BuJ40Y7c_ERYmkQGoFb8zQ,May,3.4
BuJ40Y7c_ERYmkQGoFb8zQ,Jun,3.083333333
BuJ40Y7c_ERYmkQGoFb8zQ,Jul,2.666666667
BuJ40Y7c_ERYmkQGoFb8zQ,Aug,3.166666667
BuJ40Y7c_ERYmkQGoFb8zQ,Sep,2.444444444
BuJ40Y7c_ERYmkQGoFb8zQ,Oct,1.833333333
BuJ40Y7c_ERYmkQGoFb8zQ,Nov,3.083333333
BuJ40Y7c_ERYmkQGoFb8zQ,Dec,2.8125
BW1JCE3Qj4uIokg7kLUL7w,Jan,3.529411765
BW1JCE3Qj4uIokg7kLUL7w,Feb,3.583333333
BW1JCE3Qj4uIokg7kLUL7w,Mar,3.928571429
BW1JCE3Qj4uIokg7kLUL7w,Apr,4.043478261
BW1JCE3Qj4uIokg7kLUL7w,May,3.133333333
BW1JCE3Qj4uIokg7kLUL7w,Jun,3.8
BW1JCE3Qj4uIokg7kLUL7w,Jul,3.7
BW1JCE3Qj4uIokg7kLUL7w,Aug,4
BW1JCE3Qj4uIokg7kLUL7w,Sep,3.571428571
BW1JCE3Qj4uIokg7kLUL7w,Oct,3.444444444
BW1JCE3Qj4uIokg7kLUL7w,Nov,3.916666667
BW1JCE3Qj4uIokg7kLUL7w,Dec,3.705882353
bYhpy9u8fKkGhYHtvYXazQ,Jan,2.727272727
bYhpy9u8fKkGhYHtvYXazQ,Feb,2.272727273
bYhpy9u8fKkGhYHtvYXazQ,Mar,2.65
bYhpy9u8fKkGhYHtvYXazQ,Apr,3.1875
bYhpy9u8fKkGhYHtvYXazQ,May,2.714285714
bYhpy9u8fKkGhYHtvYXazQ,Jun,2.875
bYhpy9u8fKkGhYHtvYXazQ,Jul,2.965517241
bYhpy9u8fKkGhYHtvYXazQ,Aug,3.5
bYhpy9u8fKkGhYHtvYXazQ,Sep,3.315789474
bYhpy9u8fKkGhYHtvYXazQ,Oct,2.863636364
bYhpy9u8fKkGhYHtvYXazQ,Nov,3.368421053
bYhpy9u8fKkGhYHtvYXazQ,Dec,2.826086957
cMvN1j-LK64zqmT4vnl8NA,Jan,3.266666667
cMvN1j-LK64zqmT4vnl8NA,Feb,3.578947368
cMvN1j-LK64zqmT4vnl8NA,Mar,3.454545455
cMvN1j-LK64zqmT4vnl8NA,Apr,3.647058824
cMvN1j-LK64zqmT4vnl8NA,May,3.444444444
cMvN1j-LK64zqmT4vnl8NA,Jun,3.529411765
cMvN1j-LK64zqmT4vnl8NA,Jul,2.8
cMvN1j-LK64zqmT4vnl8NA,Aug,2.736842105
cMvN1j-LK64zqmT4vnl8NA,Sep,2.545454545
cMvN1j-LK64zqmT4vnl8NA,Oct,3.368421053
cMvN1j-LK64zqmT4vnl8NA,Nov,3.6
cMvN1j-LK64zqmT4vnl8NA,Dec,2.772727273
CZjcFdvJhksq9dy58NVEzw,Jan,3.612903226
CZjcFdvJhksq9dy58NVEzw,Feb,3.192307692
CZjcFdvJhksq9dy58NVEzw,Mar,3.428571429
CZjcFdvJhksq9dy58NVEzw,Apr,2.852941176
CZjcFdvJhksq9dy58NVEzw,May,3.25
CZjcFdvJhksq9dy58NVEzw,Jun,3.823529412
CZjcFdvJhksq9dy58NVEzw,Jul,3.263157895
CZjcFdvJhksq9dy58NVEzw,Aug,3.703703704
CZjcFdvJhksq9dy58NVEzw,Sep,3.653846154
CZjcFdvJhksq9dy58NVEzw,Oct,3.133333333
CZjcFdvJhksq9dy58NVEzw,Nov,3.571428571
CZjcFdvJhksq9dy58NVEzw,Dec,3.642857143
DJlb6DLzT1yK5ipnL2I1dA,Feb,3
DJlb6DLzT1yK5ipnL2I1dA,Mar,3.25
